customer,st_x,gender_x,education_x,customer_lifetime_value_x,income_x,monthly_premium_auto_x,number_of_open_complaints_x,policy_type_x,vehicle_class_x,total_claim_amount_x,st_y,gender_y,education_y,customer_lifetime_value_y,income_y,monthly_premium_auto_y,number_of_open_complaints_y,total_claim_amount_y,policy_type_y,vehicle_class_y,state,customer_lifetime_value,education,gender,income,monthly_premium_auto,number_of_open_complaints,policy_type,total_claim_amount,vehicle_class
kp26590,,,,,,,,,,,,,,,,,,,,,nevada,3801.282266,bachelor,f,40513.0,96.0,1.0,personal auto,151.589577,four-door car
kp34198,california,,bachelor,334387.53%,0.0,92.0,1/0/00,corporate auto,four-door car,529.624084,,,,,,,,,,,,,,,,,,,,
kp51068,,,,,,,,,,,,,,,,,,,,,oregon,2640.58732,bachelor,m,59961.0,68.0,0.0,personal auto,291.91645,four-door car
kp54476,,,,,,,,,,,california,m,master,778048.93%,87128.0,97.0,1/0/00,495.612777,personal auto,two-door car,,,,,,,,,,
kp65334,,,,,,,,,,,california,f,college,583056.14%,0.0,77.0,1/0/00,783.431945,corporate auto,four-door car,,,,,,,,,,
kp68957,,,,,,,,,,,,,,,,,,,,,california,2544.337548,bachelor,f,41059.0,64.0,0.0,corporate auto,151.670029,four-door car
kp72427,washington,m,high school or below,2163983.86%,64455.0,108.0,1/0/00,personal auto,suv,133.735395,,,,,,,,,,,,,,,,,,,,
kp77095,,,,,,,,,,,,,,,,,,,,,arizona,15470.59658,bachelor,f,68086.0,194.0,0.0,corporate auto,218.342169,suv
kp83069,,,,,,,,,,,,,,,,,,,,,california,7286.155383,high school or below,f,0.0,69.0,1.0,personal auto,669.716478,four-door car
kp96020,,,,,,,,,,,,,,,,,,,,,arizona,4330.769101,bachelor,f,39660.0,107.0,0.0,corporate auto,416.8496,sports car
kp97208,,,,,,,,,,,,,,,,,,,,,oregon,5918.330563,college,f,94846.0,73.0,0.0,corporate auto,305.031114,two-door car
kq30179,,,,,,,,,,,,,,,,,,,,,california,2688.860687,bachelor,m,89771.0,67.0,2.0,personal auto,104.123179,two-door car
kq36942,,,,,,,,,,,,,,,,,,,,,california,3896.572719,bachelor,m,10853.0,104.0,0.0,corporate auto,350.306385,suv
kq38375,,,,,,,,,,,,,,,,,,,,,california,9902.392683,bachelor,f,0.0,133.0,0.0,personal auto,945.169882,suv
kq43374,,,,,,,,,,,oregon,f,college,412809.13%,32114.0,104.0,1/0/00,445.29049,corporate auto,suv,,,,,,,,,,
kq44803,,,,,,,,,,,,,,,,,,,,,arizona,7224.235434,college,m,0.0,72.0,2.0,personal auto,297.419028,two-door car
kq49890,,,,,,,,,,,,,,,,,,,,,oregon,5924.667902,high school or below,m,78387.0,74.0,0.0,corporate auto,204.090644,four-door car
kq50003,,,,,,,,,,,,,,,,,,,,,arizona,27890.0576,high school or below,f,46546.0,99.0,0.0,special auto,319.105565,four-door car
kq51983,nevada,m,college,515936.97%,0.0,74.0,1/0/00,personal auto,two-door car,831.752839,,,,,,,,,,,,,,,,,,,,
kq65521,arizona,f,college,1826927.02%,55761.0,115.0,1/0/00,personal auto,sports car,86.27772,,,,,,,,,,,,,,,,,,,,
kq98040,,,,,,,,,,,,,,,,,,,,,california,7996.597066,bachelor,f,70061.0,99.0,0.0,corporate auto,699.517349,four-door car
kr10942,,,,,,,,,,,,,,,,,,,,,oregon,2651.615963,bachelor,f,33201.0,66.0,0.0,personal auto,314.044227,two-door car
kr17533,,,,,,,,,,,,,,,,,,,,,oregon,3954.538361,doctor,m,40175.0,102.0,1.0,personal auto,154.721555,suv
kr25511,,,,,,,,,,,washington,m,high school or below,600521.48%,26876.0,76.0,1/0/00,364.8,corporate auto,four-door car,washington,6005.214792,high school or below,m,26876.0,76.0,0.0,corporate auto,364.8,four-door car
kr29524,,,,,,,,,,,,,,,,,,,,,oregon,4742.617289,bachelor,f,78596.0,118.0,0.0,personal auto,133.907696,suv
kr35099,,,,,,,,,,,,,,,,,,,,,washington,7507.455372,college,m,60920.0,64.0,0.0,personal auto,231.201886,two-door car
kr43119,california,m,college,450666.02%,0.0,66.0,1/0/00,personal auto,four-door car,316.8,,,,,,,,,,,,,,,,,,,,
kr48903,,,,,,,,,,,washington,m,high school or below,250490.76%,88264.0,62.0,1/0/00,297.6,personal auto,two-door car,,,,,,,,,,
kr50062,,,,,,,,,,,oregon,m,college,275445.68%,79507.0,70.0,1/3/00,442.199439,personal auto,two-door car,,,,,,,,,,
kr53335,,,,,,,,,,,,,,,,,,,,,washington,7116.549068,bachelor,f,0.0,66.0,0.0,personal auto,316.8,four-door car
kr54589,,,,,,,,,,,,,,,,,,,,,california,5881.813596,high school or below,f,86812.0,73.0,0.0,personal auto,45.472477,four-door car
kr62128,,,,,,,,,,,,,,,,,,,,,california,9011.764865,master,f,63885.0,114.0,0.0,personal auto,86.477384,suv
kr62797,arizona,f,high school or below,459162.59%,83297.0,113.0,1/0/00,personal auto,suv,542.4,,,,,,,,,,,,,,,,,,,,
kr82385,,,,,,,,,,,,,,,,,,,,,california,5454.587929,master,m,66334.0,69.0,0.0,personal auto,331.2,two-door car
kr87696,,,,,,,,,,,,,,,,,,,,,california,3439.089657,college,f,98278.0,85.0,0.0,personal auto,367.577872,four-door car
kr88393,,,,,,,,,,,,,,,,,,,,,california,15002.60308,high school or below,f,19245.0,84.0,1.0,personal auto,604.8,four-door car
kr89806,,,,,,,,,,,,,,,,,,,,,oregon,16468.22079,high school or below,f,0.0,63.0,0.0,personal auto,685.12694,four-door car
kr90607,,,,,,,,,,,,,,,,,,,,,washington,3721.390713,college,f,0.0,101.0,0.0,personal auto,862.49778,suv
ks12294,,,,,,,,,,,,,,,,,,,,,california,15994.008,bachelor,m,0.0,159.0,0.0,personal auto,1410.16929,suv
ks12490,,,,,,,,,,,,,,,,,,,,,oregon,10594.13249,high school or below,m,64669.0,131.0,0.0,personal auto,628.8,sports car
ks36311,,,,,,,,,,,,,,,,,,,,,california,2701.039719,college,f,39141.0,68.0,0.0,personal auto,402.456296,four-door car
ks42294,,,,,,,,,,,,,,,,,,,,,california,20930.05217,college,f,30535.0,66.0,0.0,personal auto,94.142294,four-door car
ks45476,,,,,,,,,,,,,,,,,,,,,washington,15626.28021,high school or below,f,50461.0,131.0,0.0,personal auto,810.06514,sports car
ks46420,,,,,,,,,,,,,,,,,,,,,washington,13411.31102,master,f,26140.0,112.0,0.0,personal auto,229.70752,suv
ks72802,,,,,,,,,,,,,,,,,,,,,oregon,3768.371028,master,f,85751.0,93.0,0.0,corporate auto,391.210704,four-door car
ks89479,,,,,,,,,,,,,,,,,,,,,oregon,9095.049868,college,m,37937.0,116.0,0.0,personal auto,556.8,suv
ks98084,,,,,,,,,,,,,,,,,,,,,california,5069.071361,master,f,50363.0,63.0,0.0,personal auto,12.744774,four-door car
kt21352,,,,,,,,,,,,,,,,,,,,,oregon,7046.478698,high school or below,m,0.0,64.0,0.0,personal auto,324.695555,four-door car
kt26739,,,,,,,,,,,,,,,,,,,,,nevada,3554.845264,master,f,58557.0,88.0,0.0,personal auto,55.510526,four-door car
kt30737,,,,,,,,,,,,,,,,,,,,,california,3995.358195,college,m,0.0,119.0,0.0,corporate auto,856.8,suv
kt38145,,,,,,,,,,,,,,,,,,,,,california,4787.472973,college,f,0.0,64.0,0.0,personal auto,360.110955,four-door car
kt40899,,,,,,,,,,,california,m,high school or below,935247.90%,75436.0,78.0,1/0/00,9.747443,personal auto,four-door car,,,,,,,,,,
kt46283,,,,,,,,,,,,,,,,,,,,,california,4686.469674,college,m,58089.0,118.0,0.0,corporate auto,566.4,suv
kt54608,,,,,,,,,,,,,,,,,,,,,arizona,2619.337376,bachelor,m,78618.0,66.0,0.0,corporate auto,225.578841,two-door car
kt61396,,,,,,,,,,,,,,,,,,,,,california,3821.819872,college,f,79189.0,95.0,0.0,corporate auto,50.171541,two-door car
kt91115,,,,,,,,,,,,,,,,,,,,,oregon,4690.793868,bachelor,m,43367.0,118.0,0.0,personal auto,1026.741926,four-door car
kt92231,,,,,,,,,,,,,,,,,,,,,oregon,7706.032636,bachelor,m,0.0,107.0,0.0,personal auto,1267.709661,sports car
kt97561,,,,,,,,,,,,,,,,,,,,,arizona,8382.630118,high school or below,m,19683.0,117.0,1.0,personal auto,561.6,sports car
ku13616,,,,,,,,,,,,,,,,,,,,,california,11315.20373,bachelor,f,11885.0,101.0,0.0,personal auto,484.8,four-door car
ku14261,,,,,,,,,,,,,,,,,,,,,arizona,7268.096004,master,f,38179.0,90.0,1.0,personal auto,374.716271,four-door car
ku23440,,,,,,,,,,,,,,,,,,,,,oregon,6811.576281,master,f,0.0,63.0,1.0,personal auto,302.4,four-door car
ku25309,,,,,,,,,,,,,,,,,,,,,oregon,22425.25604,college,m,22537.0,64.0,1.0,corporate auto,307.2,four-door car
ku29408,washington,m,master,907576.82%,37722.0,116.0,1/0/00,corporate auto,sports car,158.077504,,,,,,,,,,,,,,,,,,,,
ku42210,,,,,,,,,,,,,,,,,,,,,arizona,14666.23121,bachelor,m,0.0,61.0,0.0,corporate auto,439.2,four-door car
ku54022,,,,,,,,,,,,,,,,,,,,,nevada,3323.856125,high school or below,f,12762.0,86.0,0.0,corporate auto,412.8,two-door car
ku56006,arizona,f,college,553638.70%,52220.0,70.0,1/1/00,personal auto,four-door car,336.0,,,,,,,,,,,,,,,,,,,,
ku56071,,,,,,,,,,,,,,,,,,,,,oregon,4991.535369,college,f,93416.0,62.0,0.0,personal auto,246.249051,two-door car
ku59569,,,,,,,,,,,,,,,,,,,,,california,7714.623619,college,f,0.0,106.0,0.0,personal auto,763.2,sports car
ku61611,,,,,,,,,,,arizona,m,high school or below,432709.89%,69040.0,108.0,1/0/00,518.4,corporate auto,sports car,,,,,,,,,,
ku62853,,,,,,,,,,,,,,,,,,,,,california,22448.68617,college,f,0.0,78.0,0.0,special auto,561.6,four-door car
ku69274,,,,,,,,,,,,,,,,,,,,,arizona,14267.93156,high school or below,f,17157.0,123.0,0.0,personal auto,770.746666,suv
ku84464,nevada,female,bachelor,942256.79%,47272.0,79.0,1/3/00,personal auto,four-door car,64.546877,,,,,,,,,,,,,,,,,,,,
ku85991,,,,,,,,,,,,,,,,,,,,,california,2592.437797,high school or below,m,72421.0,65.0,0.0,corporate auto,312.0,four-door car
ku88219,arizona,m,master,463716.40%,25816.0,119.0,1/0/00,personal auto,sports car,571.2,,,,,,,,,,,,,,,,,,,,
ku92052,,,,,,,,,,,,,,,,,,,,,california,4398.047053,high school or below,f,0.0,62.0,0.0,personal auto,382.067564,four-door car
ku94282,,,,,,,,,,,,,,,,,,,,,oregon,10016.28847,master,f,62900.0,62.0,0.0,personal auto,83.897335,two-door car
kv17007,,,,,,,,,,,,,,,,,,,,,california,5680.276365,college,m,82255.0,71.0,0.0,personal auto,145.004323,four-door car
kv17233,,,,,,,,,,,,,,,,,,,,,arizona,2434.004911,bachelor,f,23033.0,62.0,0.0,personal auto,500.908028,two-door car
kv53202,,,,,,,,,,,,,,,,,,,,,california,3031.399321,high school or below,f,0.0,86.0,0.0,corporate auto,619.2,two-door car
kv56995,,,,,,,,,,,,,,,,,,,,,nevada,3954.344534,bachelor,m,18375.0,103.0,0.0,personal auto,535.080276,sports car
kv57104,,,,,,,,,,,,,,,,,,,,,oregon,7713.819259,high school or below,f,0.0,68.0,0.0,personal auto,326.4,four-door car
kv79964,,,,,,,,,,,,,,,,,,,,,arizona,9009.219409,doctor,m,32260.0,113.0,0.0,personal auto,601.124657,four-door car
kv99077,,,,,,,,,,,,,,,,,,,,,nevada,5157.053124,college,m,43906.0,65.0,0.0,personal auto,468.0,two-door car
kv99550,,,,,,,,,,,california,m,high school or below,651495.40%,0.0,61.0,1/1/00,292.8,personal auto,four-door car,,,,,,,,,,
kw12214,,,,,,,,,,,,,,,,,,,,,oregon,12375.02163,high school or below,m,78441.0,103.0,0.0,personal auto,613.866905,suv
kw31376,,,,,,,,,,,,,,,,,,,,,oregon,13883.32934,high school or below,f,0.0,197.0,0.0,corporate auto,1418.4,luxury car
kw33804,,,,,,,,,,,,,,,,,,,,,nevada,8090.884414,high school or below,m,86180.0,69.0,4.0,personal auto,48.051339,four-door car
kw41658,,,,,,,,,,,,,,,,,,,,,arizona,2534.306443,bachelor,m,21606.0,71.0,3.0,personal auto,340.8,four-door car
kw52227,,,,,,,,,,,,,,,,,,,,,california,7814.604545,bachelor,m,51972.0,66.0,0.0,personal auto,316.8,four-door car
kw52549,,,,,,,,,,,,,,,,,,,,,arizona,27789.69235,bachelor,f,33806.0,89.0,0.0,personal auto,395.729716,four-door car
kw56110,oregon,m,bachelor,1836155.53%,0.0,182.0,1/0/00,personal auto,luxury car,1310.4,,,,,,,,,,,,,,,,,,,,
kw59167,,,,,,,,,,,,,,,,,,,,,oregon,6521.368813,college,f,72608.0,82.0,3.0,personal auto,393.6,four-door car
kw81128,,,,,,,,,,,arizona,f,college,1522819.87%,95140.0,126.0,1/0/00,45.049185,personal auto,sports car,,,,,,,,,,
kw84736,,,,,,,,,,,,,,,,,,,,,california,2691.596929,college,m,33104.0,70.0,1.0,personal auto,336.0,two-door car
kw93227,,,,,,,,,,,,,,,,,,,,,washington,21892.93859,college,m,58149.0,61.0,0.0,special auto,292.8,four-door car
kw95891,,,,,,,,,,,,,,,,,,,,,oregon,2635.148447,high school or below,f,93884.0,65.0,0.0,personal auto,312.0,four-door car
kw99972,,,,,,,,,,,,,,,,,,,,,california,10524.71154,high school or below,f,40332.0,132.0,2.0,personal auto,463.604317,sports car
kx17826,oregon,m,doctor,467004.80%,0.0,125.0,1/0/00,corporate auto,suv,600.0,,,,,,,,,,,,,,,,,,,,
kx18446,,,,,,,,,,,,,,,,,,,,,washington,6689.022728,high school or below,m,56980.0,84.0,0.0,corporate auto,599.000883,two-door car
kx23022,,,,,,,,,,,,,,,,,,,,,arizona,3312.253233,bachelor,m,0.0,107.0,2.0,corporate auto,770.4,suv
kx23516,,,,,,,,,,,,,,,,,,,,,california,4455.843406,high school or below,f,0.0,121.0,0.0,personal auto,699.615192,suv
kx32370,,,,,,,,,,,,,,,,,,,,,california,7078.948599,college,m,23222.0,90.0,0.0,corporate auto,252.938842,two-door car
kx47545,,,,,,,,,,,,,,,,,,,,,oregon,8031.706693,high school or below,m,40082.0,69.0,0.0,personal auto,331.2,four-door car
kx53892,,,,,,,,,,,,,,,,,,,,,oregon,5259.444853,college,f,61146.0,65.0,0.0,personal auto,273.018929,four-door car
kx54357,wa,m,college,1136526.77%,84910.0,95.0,1/0/00,corporate auto,two-door car,383.167471,,,,,,,,,,,,,,,,,,,,
kx54900,,,,,,,,,,,arizona,m,doctor,623601.86%,57760.0,78.0,1/0/00,223.950089,special auto,four-door car,,,,,,,,,,
kx55910,,,,,,,,,,,,,,,,,,,,,oregon,4957.033603,college,f,62803.0,62.0,0.0,personal auto,400.959425,two-door car
kx57885,,,,,,,,,,,,,,,,,,,,,california,6073.241952,bachelor,m,22103.0,89.0,1.0,personal auto,427.2,four-door car
kx64629,,,,,,,,,,,,,,,,,,,,,california,2228.525238,college,f,0.0,64.0,0.0,personal auto,744.924331,four-door car
kx75698,,,,,,,,,,,,,,,,,,,,,oregon,5553.521059,high school or below,m,96587.0,138.0,0.0,personal auto,749.244062,suv
kx79225,,,,,,,,,,,,,,,,,,,,,oregon,20123.86854,high school or below,m,0.0,70.0,0.0,personal auto,504.0,four-door car
kx80728,,,,,,,,,,,,,,,,,,,,,washington,6162.369756,high school or below,m,0.0,89.0,0.0,personal auto,941.347502,four-door car
kx82226,,,,,,,,,,,,,,,,,,,,,arizona,3185.17031,high school or below,m,13512.0,92.0,0.0,personal auto,441.6,two-door car
kx86150,,,,,,,,,,,,,,,,,,,,,california,7188.292633,high school or below,m,13542.0,94.0,0.0,personal auto,451.2,four-door car
kx99703,,,,,,,,,,,,,,,,,,,,,oregon,6273.911874,college,f,18577.0,86.0,0.0,personal auto,412.8,four-door car
ky14688,oregon,f,master,273031.38%,36218.0,68.0,1/0/00,personal auto,four-door car,145.252168,,,,,,,,,,,,,,,,,,,,
ky21873,arizona,m,college,505082.62%,0.0,69.0,1/0/00,personal auto,two-door car,72.852047,,,,,,,,,,,,,,,,,,,,
ky29506,,,,,,,,,,,california,f,college,2039596.88%,92850.0,104.0,1/1/00,499.2,personal auto,four-door car,,,,,,,,,,
ky32675,,,,,,,,,,,az,m,high school or below,1497028.51%,85297.0,93.0,1/0/00,620.011594,special auto,two-door car,,,,,,,,,,
ky33386,wa,femal,high school or below,800739.94%,0.0,112.0,1/0/00,personal auto,sports car,537.6,,,,,,,,,,,,,,,,,,,,
ky38074,california,,bachelor,1389173.57%,42305.0,117.0,1/0/00,personal auto,four-door car,561.6,,,,,,,,,,,,,,,,,,,,
ky39767,,,,,,,,,,,oregon,f,college,466198.41%,0.0,68.0,1/1/00,489.6,personal auto,four-door car,,,,,,,,,,
ky48450,,,,,,,,,,,,,,,,,,,,,oregon,7334.517166,college,f,83926.0,181.0,0.0,personal auto,124.447153,luxury car
ky55245,,,,,,,,,,,,,,,,,,,,,california,5169.49937,high school or below,m,12430.0,73.0,0.0,personal auto,350.4,four-door car
ky57676,,,,,,,,,,,,,,,,,,,,,california,8400.788878,high school or below,m,20870.0,72.0,0.0,personal auto,345.6,four-door car
ky98596,,,,,,,,,,,,,,,,,,,,,arizona,5033.390798,bachelor,m,68331.0,63.0,0.0,personal auto,302.4,four-door car
kz11847,,,,,,,,,,,,,,,,,,,,,california,5096.673223,master,f,22886.0,65.0,0.0,personal auto,312.0,four-door car
kz22690,,,,,,,,,,,california,f,college,1302741.98%,76456.0,83.0,1/1/00,42.693918,personal auto,four-door car,,,,,,,,,,
kz26788,,,,,,,,,,,,,,,,,,,,,washington,4118.588554,bachelor,f,69379.0,103.0,0.0,personal auto,494.4,two-door car
kz29413,,,,,,,,,,,,,,,,,,,,,oregon,15672.69696,master,m,0.0,139.0,0.0,personal auto,667.2,suv
kz35883,,,,,,,,,,,,,,,,,,,,,california,33288.16185,college,f,91541.0,118.0,0.0,personal auto,51.549119,four-door car
kz60207,,,,,,,,,,,,,,,,,,,,,arizona,5007.672425,college,m,51523.0,62.0,0.0,personal auto,297.6,four-door car
kz67768,,,,,,,,,,,,,,,,,,,,,nevada,4869.596443,college,m,23811.0,130.0,0.0,personal auto,624.0,suv
kz80383,,,,,,,,,,,,,,,,,,,,,arizona,6035.086336,high school or below,f,29587.0,76.0,0.0,personal auto,422.024661,four-door car
kz80424,,,,,,,,,,,,,,,,,,,,,washington,8382.478392,bachelor,m,25998.0,71.0,0.0,personal auto,791.878042,four-door car
kz84621,,,,,,,,,,,,,,,,,,,,,nevada,8253.266591,high school or below,f,62375.0,103.0,1.0,personal auto,411.228571,suv
kz95954,,,,,,,,,,,,,,,,,,,,,arizona,5375.657146,high school or below,m,0.0,80.0,1.0,personal auto,749.134686,four-door car
la13377,california,m,doctor,550989.57%,78879.0,69.0,1/1/00,personal auto,four-door car,466.570791,,,,,,,,,,,,,,,,,,,,
la14484,nevada,m,high school or below,222707.28%,27972.0,61.0,1/0/00,special auto,four-door car,292.8,,,,,,,,,,,,,,,,,,,,
la16827,,,,,,,,,,,,,,,,,,,,,arizona,5432.862643,master,m,49919.0,134.0,0.0,personal auto,643.2,suv
la20890,,,,,,,,,,,,,,,,,,,,,oregon,2846.645431,bachelor,f,66880.0,71.0,0.0,personal auto,340.8,four-door car
la29810,,,,,,,,,,,,,,,,,,,,,california,6240.903564,college,f,68332.0,79.0,3.0,personal auto,379.2,four-door car
la31975,,,,,,,,,,,,,,,,,,,,,arizona,13144.49101,college,m,0.0,194.0,0.0,personal auto,931.2,luxury suv
la33814,,,,,,,,,,,,,,,,,,,,,oregon,17367.27409,high school or below,m,66245.0,145.0,0.0,personal auto,181.501424,suv
la34671,,,,,,,,,,,,,,,,,,,,,arizona,7628.749434,college,m,0.0,77.0,0.0,personal auto,369.6,four-door car
la35379,,,,,,,,,,,,,,,,,,,,,oregon,2954.387586,master,f,62461.0,73.0,0.0,personal auto,129.267408,four-door car
la52988,,,,,,,,,,,,,,,,,,,,,oregon,4144.868939,high school or below,f,64478.0,103.0,0.0,personal auto,8.281829,suv
la53648,,,,,,,,,,,,,,,,,,,,,california,8992.779137,high school or below,f,0.0,129.0,0.0,personal auto,1059.572464,suv
la60344,,,,,,,,,,,,,,,,,,,,,arizona,18690.34066,college,m,0.0,68.0,0.0,personal auto,326.4,four-door car
la66902,,,,,,,,,,,,,,,,,,,,,arizona,2458.562965,college,m,0.0,71.0,1.0,personal auto,511.2,two-door car
la72316,,,,,,,,,,,,,,,,,,,,,california,23405.98798,bachelor,m,71941.0,73.0,0.0,personal auto,198.234764,four-door car
la78882,,,,,,,,,,,,,,,,,,,,,california,6297.002886,bachelor,m,0.0,189.0,1.0,personal auto,1823.730828,luxury car
la79102,,,,,,,,,,,,,,,,,,,,,california,7638.442811,doctor,f,66106.0,95.0,1.0,personal auto,250.323257,two-door car
la80525,nevada,m,bachelor,545489.07%,0.0,82.0,1/1/00,corporate auto,two-door car,393.6,,,,,,,,,,,,,,,,,,,,
la97014,wa,m,bachelor,257651.30%,37574.0,66.0,1/1/00,personal auto,two-door car,412.101933,,,,,,,,,,,,,,,,,,,,
lb12820,,,,,,,,,,,,,,,,,,,,,oregon,6688.857444,high school or below,m,57289.0,86.0,0.0,corporate auto,562.224942,two-door car
lb19360,,,,,,,,,,,,,,,,,,,,,nevada,4170.687348,master,f,29462.0,107.0,1.0,personal auto,513.6,suv
lb25094,cali,f,bachelor,253070.51%,89451.0,63.0,1/0/00,special auto,four-door car,61.769564,,,,,,,,,,,,,,,,,,,,
lb29621,,,,,,,,,,,,,,,,,,,,,oregon,9294.54951,bachelor,f,21370.0,77.0,0.0,corporate auto,105.181202,four-door car
lb35863,,,,,,,,,,,,,,,,,,,,,california,7244.497284,bachelor,f,0.0,103.0,0.0,personal auto,494.4,suv
lb59405,,,,,,,,,,,,,,,,,,,,,california,5979.724161,high school or below,f,57693.0,76.0,0.0,personal auto,547.2,four-door car
lb81265,,,,,,,,,,,az,f,bachelor,293808.03%,40987.0,73.0,1/0/00,329.013275,personal auto,four-door car,,,,,,,,,,
lb83807,,,,,,,,,,,,,,,,,,,,,oregon,8343.412804,bachelor,m,63354.0,106.0,0.0,personal auto,508.8,two-door car
lb97434,,,,,,,,,,,,,,,,,,,,,arizona,5531.627731,bachelor,m,50648.0,69.0,1.0,personal auto,331.2,two-door car
lb98130,,,,,,,,,,,,,,,,,,,,,oregon,7440.92353,bachelor,m,34137.0,62.0,0.0,personal auto,297.6,two-door car
lc12930,,,,,,,,,,,,,,,,,,,,,california,4872.01638,master,m,0.0,64.0,0.0,personal auto,307.2,four-door car
lc20778,,,,,,,,,,,,,,,,,,,,,nevada,18745.39592,master,f,27229.0,99.0,0.0,personal auto,475.2,four-door car
lc23144,,,,,,,,,,,,,,,,,,,,,california,8478.30421,high school or below,f,13870.0,109.0,0.0,personal auto,550.430985,suv
lc25393,california,male,bachelor,2777628.91%,88220.0,230.0,1/0/00,personal auto,luxury car,151.528482,,,,,,,,,,,,,,,,,,,,
lc27380,,,,,,,,,,,,,,,,,,,,,oregon,5720.897922,high school or below,f,32224.0,72.0,0.0,personal auto,19.281882,four-door car
lc33025,,,,,,,,,,,oregon,m,college,791833.49%,44698.0,211.0,1/4/00,1012.8,personal auto,luxury car,,,,,,,,,,
lc42182,,,,,,,,,,,,,,,,,,,,,nevada,30442.53824,high school or below,f,64321.0,253.0,0.0,personal auto,422.438297,luxury suv
lc47479,,,,,,,,,,,,,,,,,,,,,oregon,28622.31443,college,m,35442.0,239.0,0.0,personal auto,1147.2,luxury car
lc58452,,,,,,,,,,,,,,,,,,,,,california,4655.605831,high school or below,m,88240.0,117.0,0.0,personal auto,561.6,suv
lc60153,,,,,,,,,,,,,,,,,,,,,california,12341.83389,bachelor,m,72503.0,106.0,0.0,personal auto,295.821353,suv
lc69427,,,,,,,,,,,,,,,,,,,,,oregon,2827.328603,college,f,20368.0,72.0,0.0,corporate auto,345.6,four-door car
lc77957,,,,,,,,,,,,,,,,,,,,,oregon,8543.247323,bachelor,m,99180.0,106.0,0.0,personal auto,33.751887,suv
lc86277,,,,,,,,,,,,,,,,,,,,,oregon,3336.219942,high school or below,m,19447.0,89.0,0.0,corporate auto,640.8,four-door car
lc87490,,,,,,,,,,,,,,,,,,,,,arizona,2248.449633,bachelor,f,24910.0,63.0,1.0,personal auto,347.857619,four-door car
lc90366,,,,,,,,,,,,,,,,,,,,,nevada,16473.16905,bachelor,m,22828.0,106.0,0.0,personal auto,508.8,suv
lc92080,,,,,,,,,,,,,,,,,,,,,oregon,7247.736708,college,m,23541.0,62.0,0.0,personal auto,98.923871,two-door car
ld20926,,,,,,,,,,,,,,,,,,,,,arizona,18892.19767,bachelor,f,0.0,92.0,1.0,personal auto,441.6,two-door car
ld22387,,,,,,,,,,,,,,,,,,,,,california,6225.022266,high school or below,f,53078.0,79.0,2.0,corporate auto,200.97608,four-door car
ld26428,,,,,,,,,,,oregon,m,bachelor,489329.15%,0.0,73.0,1/0/00,680.047456,corporate auto,four-door car,,,,,,,,,,
ld48189,,,,,,,,,,,,,,,,,,,,,nevada,5979.724161,high school or below,f,57693.0,76.0,0.0,personal auto,547.2,four-door car
ld49835,,,,,,,,,,,california,m,high school or below,430742.28%,73345.0,107.0,1/0/00,513.6,personal auto,suv,,,,,,,,,,
ld53393,,,,,,,,,,,,,,,,,,,,,california,7417.406267,bachelor,m,67454.0,185.0,0.0,personal auto,1332.0,luxury car
ld63324,,,,,,,,,,,,,,,,,,,,,arizona,3230.576665,college,m,62873.0,81.0,0.0,corporate auto,207.75186,four-door car
ld68165,,,,,,,,,,,,,,,,,,,,,arizona,26197.41498,high school or below,f,18495.0,113.0,0.0,corporate auto,542.4,suv
ld69905,,,,,,,,,,,,,,,,,,,,,arizona,6431.736287,high school or below,m,21238.0,95.0,4.0,personal auto,456.0,four-door car
ld71221,,,,,,,,,,,,,,,,,,,,,oregon,4318.088108,bachelor,f,0.0,68.0,3.0,personal auto,230.109964,two-door car
